"instrument_key","exchange_token","tradingsymbol","name","last_price","expiry","strike","tick_size","lot_size","instrument_type","option_type","exchange"
"BCD_FO|2154984","2154984","JPYINR2451752.75CE","JPYINR","3.0525","2024-05-17","52.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149235","2149235","JPYINR2432260.25CE","JPYINR","0.0025","2024-03-22","60.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149236","2149236","JPYINR2432258.5CE","JPYINR","0.0025","2024-03-22","58.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149239","2149239","JPYINR2432252.5CE","JPYINR","2.745","2024-03-22","52.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149240","2149240","JPYINR2432254CE","JPYINR","1.285","2024-03-22","54.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149241","2149241","EURINR2432290.5PE","EURINR","0.7725","2024-03-22","90.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149242","2149242","EURINR2432292PE","EURINR","1.9975","2024-03-22","92.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149246","2149246","JPYINR2432256.5PE","JPYINR","1.285","2024-03-22","56.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149247","2149247","JPYINR2432258PE","JPYINR","2.74","2024-03-22","58.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149248","2149248","EURINR2432290.5CE","EURINR","0.31","2024-03-22","90.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149249","2149249","EURINR2432292CE","EURINR","0.035","2024-03-22","92.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149250","2149250","JPYINR2432252PE","JPYINR","0.0025","2024-03-22","52.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149252","2149252","JPYINR2432256.5CE","JPYINR","0.04","2024-03-22","56.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149253","2149253","JPYINR2432258CE","JPYINR","0.0025","2024-03-22","58.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149254","2149254","JPYINR2432252CE","JPYINR","3.2425","2024-03-22","52.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149255","2149255","EURINR2432290PE","EURINR","0.49","2024-03-22","90.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149256","2149256","USDINR2432279.75PE","USDINR","0.0025","2024-03-22","79.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149258","2149258","JPYINR2432254.5PE","JPYINR","0.1075","2024-03-22","54.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149260","2149260","JPYINR2432256PE","JPYINR","0.8575","2024-03-22","56.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149261","2149261","GBPINR24322108.5PE","GBPINR","3.375","2024-03-22","108.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149262","2149262","EURINR2432290CE","EURINR","0.525","2024-03-22","90.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149266","2149266","JPYINR2432254.5CE","JPYINR","0.86","2024-03-22","54.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149268","2149268","JPYINR2432256CE","JPYINR","0.1125","2024-03-22","56.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149269","2149269","GBPINR24322108.5CE","GBPINR","0.0175","2024-03-22","108.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149281","2149281","GBPINR24322106.5PE","GBPINR","1.5675","2024-03-22","106.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149282","2149282","GBPINR24322108PE","GBPINR","2.8925","2024-03-22","108.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149284","2149284","GBPINR24322100.5PE","GBPINR","0.0025","2024-03-22","100.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149287","2149287","GBPINR24322102PE","GBPINR","0.02","2024-03-22","102.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149292","2149292","JPYINR2432255.75PE","JPYINR","0.67","2024-03-22","55.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149293","2149293","JPYINR2432257.25PE","JPYINR","1.9975","2024-03-22","57.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149294","2149294","GBPINR24322106.5CE","GBPINR","0.2075","2024-03-22","106.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149295","2149295","GBPINR24322108CE","GBPINR","0.035","2024-03-22","108.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149296","2149296","GBPINR24322100.5CE","GBPINR","4.64","2024-03-22","100.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149297","2149297","GBPINR24322102CE","GBPINR","3.1575","2024-03-22","102.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149299","2149299","JPYINR2432255.75CE","JPYINR","0.175","2024-03-22","55.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149300","2149300","JPYINR2432257.25CE","JPYINR","0.005","2024-03-22","57.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149303","2149303","JPYINR2431552PE","JPYINR","0.0025","2024-03-15","52.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149304","2149304","EURINR2432293.75PE","EURINR","3.71","2024-03-22","93.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149306","2149306","GBPINR24322104.5PE","GBPINR","0.405","2024-03-22","104.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149307","2149307","GBPINR24322106PE","GBPINR","1.195","2024-03-22","106.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149308","2149308","JPYINR2432259.75PE","JPYINR","4.4825","2024-03-22","59.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149313","2149313","JPYINR2431552CE","JPYINR","3.1775","2024-03-15","52.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149314","2149314","EURINR2432293.75CE","EURINR","0.0025","2024-03-22","93.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149317","2149317","JPYINR2432253.75PE","JPYINR","0.02","2024-03-22","53.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149318","2149318","JPYINR2432255.25PE","JPYINR","0.37","2024-03-22","55.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149319","2149319","GBPINR24322104.5CE","GBPINR","1.045","2024-03-22","104.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149320","2149320","GBPINR24322106CE","GBPINR","0.3375","2024-03-22","106.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149321","2149321","JPYINR2432259.75CE","JPYINR","0.0025","2024-03-22","59.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149325","2149325","JPYINR2432253.75CE","JPYINR","1.5175","2024-03-22","53.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149326","2149326","JPYINR2432255.25CE","JPYINR","0.3725","2024-03-22","55.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149327","2149327","EURINR2432291.75PE","EURINR","1.765","2024-03-22","91.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149328","2149328","EURINR2432293.25PE","EURINR","3.2125","2024-03-22","93.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149329","2149329","GBPINR24322102.5PE","GBPINR","0.0425","2024-03-22","102.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149330","2149330","GBPINR24322104PE","GBPINR","0.2525","2024-03-22","104.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149331","2149331","JPYINR2432257.75PE","JPYINR","2.49","2024-03-22","57.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149332","2149332","JPYINR2432259.25PE","JPYINR","3.985","2024-03-22","59.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149333","2149333","USDINR2432284.5PE","USDINR","1.54","2024-03-22","84.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149334","2149334","EURINR2432291.75CE","EURINR","0.055","2024-03-22","91.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149335","2149335","USDINR2432286PE","USDINR","3.04","2024-03-22","86.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149336","2149336","EURINR2432293.25CE","EURINR","0.0025","2024-03-22","93.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149337","2149337","JPYINR2432251.75PE","JPYINR","0.0025","2024-03-22","51.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149338","2149338","JPYINR2432253.25PE","JPYINR","0.005","2024-03-22","53.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149339","2149339","GBPINR24322102.5CE","GBPINR","2.68","2024-03-22","102.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149340","2149340","GBPINR24322104CE","GBPINR","1.3925","2024-03-22","104.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149341","2149341","JPYINR2432257.75CE","JPYINR","0.0025","2024-03-22","57.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149342","2149342","JPYINR2432259.25CE","JPYINR","0.0025","2024-03-22","59.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149343","2149343","USDINR2432284.5CE","USDINR","0.0025","2024-03-22","84.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149344","2149344","USDINR2432286CE","USDINR","0.0025","2024-03-22","86.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149345","2149345","JPYINR2432251.75CE","JPYINR","3.4925","2024-03-22","51.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149346","2149346","JPYINR2432253.25CE","JPYINR","2.0025","2024-03-22","53.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149348","2149348","EURINR2432291.25PE","EURINR","1.33","2024-03-22","91.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149349","2149349","EURINR2432289.5PE","EURINR","0.2825","2024-03-22","89.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149350","2149350","GBPINR24322109.75PE","GBPINR","4.6075","2024-03-22","109.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149352","2149352","USDINR2432282.5PE","USDINR","0.0025","2024-03-22","82.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149353","2149353","USDINR2432284PE","USDINR","1.04","2024-03-22","84.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149354","2149354","EURINR2432291.25CE","EURINR","0.1175","2024-03-22","91.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149355","2149355","GBPINR24322103.75PE","GBPINR","0.195","2024-03-22","103.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149356","2149356","EURINR2432289.5CE","EURINR","0.8175","2024-03-22","89.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149357","2149357","GBPINR24322105.25PE","GBPINR","0.735","2024-03-22","105.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149358","2149358","GBPINR24322109.75CE","GBPINR","0.0025","2024-03-22","109.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149359","2149359","USDINR2432282.5CE","USDINR","0.4625","2024-03-22","82.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149360","2149360","USDINR2432284CE","USDINR","0.0025","2024-03-22","84.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149361","2149361","GBPINR24322103.75CE","GBPINR","1.585","2024-03-22","103.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149362","2149362","JPYINR2432260.5PE","JPYINR","5.23","2024-03-22","60.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149363","2149363","GBPINR24322105.25CE","GBPINR","0.625","2024-03-22","105.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149365","2149365","EURINR2432287.5PE","EURINR","0.01","2024-03-22","87.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149366","2149366","EURINR2432289PE","EURINR","0.1475","2024-03-22","89.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149367","2149367","GBPINR24322107.75PE","GBPINR","2.6575","2024-03-22","107.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149368","2149368","JPYINR2432260.5CE","JPYINR","0.0025","2024-03-22","60.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149369","2149369","GBPINR24322109.25PE","GBPINR","4.1125","2024-03-22","109.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149370","2149370","USDINR2432280.5PE","USDINR","0.0025","2024-03-22","80.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149372","2149372","USDINR2432282PE","USDINR","0.0025","2024-03-22","82.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149373","2149373","GBPINR24322101.75PE","GBPINR","0.0125","2024-03-22","101.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149374","2149374","EURINR2432287.5CE","EURINR","2.5425","2024-03-22","87.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149375","2149375","GBPINR24322103.25PE","GBPINR","0.11","2024-03-22","103.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149376","2149376","EURINR2432289CE","EURINR","1.1825","2024-03-22","89.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149377","2149377","GBPINR24322107.75CE","GBPINR","0.05","2024-03-22","107.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149378","2149378","GBPINR24322109.25CE","GBPINR","0.005","2024-03-22","109.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149379","2149379","USDINR2432280.5CE","USDINR","2.4575","2024-03-22","80.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149380","2149380","USDINR2432282CE","USDINR","0.96","2024-03-22","82.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149381","2149381","GBPINR24322101.75CE","GBPINR","3.4025","2024-03-22","101.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149382","2149382","GBPINR24322103.25CE","GBPINR","2.0","2024-03-22","103.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149383","2149383","JPYINR2432260PE","JPYINR","4.7325","2024-03-22","60.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149384","2149384","EURINR2432285.5PE","EURINR","0.0025","2024-03-22","85.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149385","2149385","EURINR2432287PE","EURINR","0.0025","2024-03-22","87.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149386","2149386","JPYINR2431551.75PE","JPYINR","0.0025","2024-03-15","51.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149387","2149387","GBPINR24322105.75PE","GBPINR","1.0275","2024-03-22","105.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149388","2149388","GBPINR24322107.25PE","GBPINR","2.2","2024-03-22","107.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149389","2149389","JPYINR2432260CE","JPYINR","0.0025","2024-03-22","60.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149390","2149390","USDINR2432280PE","USDINR","0.0025","2024-03-22","80.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149391","2149391","EURINR2432285.5CE","EURINR","4.53","2024-03-22","85.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149392","2149392","GBPINR24322101.25PE","GBPINR","0.005","2024-03-22","101.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149393","2149393","EURINR2432287CE","EURINR","3.035","2024-03-22","87.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149394","2149394","JPYINR2431551.75CE","JPYINR","3.4275","2024-03-15","51.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149397","2149397","GBPINR24322105.75CE","GBPINR","0.42","2024-03-22","105.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149398","2149398","USDINR2432281.75PE","USDINR","0.0025","2024-03-22","81.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149399","2149399","GBPINR24322107.25CE","GBPINR","0.09","2024-03-22","107.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149400","2149400","USDINR2432283.25PE","USDINR","0.305","2024-03-22","83.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149401","2149401","USDINR2432280CE","USDINR","2.9575","2024-03-22","80.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149402","2149402","GBPINR24322101.25CE","GBPINR","3.8925","2024-03-22","101.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149406","2149406","USDINR2432281.75CE","USDINR","1.2075","2024-03-22","81.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149407","2149407","USDINR2432283.25CE","USDINR","0.015","2024-03-22","83.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149409","2149409","EURINR2432286.75PE","EURINR","0.0025","2024-03-22","86.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149410","2149410","EURINR2432288.25PE","EURINR","0.045","2024-03-22","88.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149411","2149411","USDINR2432285.75PE","USDINR","2.79","2024-03-22","85.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149415","2149415","USDINR2432281.25PE","USDINR","0.0025","2024-03-22","81.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149416","2149416","EURINR2432286.75CE","EURINR","3.285","2024-03-22","86.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149419","2149419","EURINR2432288.25CE","EURINR","1.83","2024-03-22","88.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149421","2149421","USDINR2432285.75CE","USDINR","0.0025","2024-03-22","85.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2155016","2155016","EURINR2451788.5PE","EURINR","0.3625","2024-05-17","88.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149426","2149426","USDINR2432281.25CE","USDINR","1.7075","2024-03-22","81.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149428","2149428","EURINR2432286.25PE","EURINR","0.0025","2024-03-22","86.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149430","2149430","USDINR2432283.75PE","USDINR","0.79","2024-03-22","83.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149431","2149431","USDINR2432285.25PE","USDINR","2.29","2024-03-22","85.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149436","2149436","EURINR2432286.25CE","EURINR","3.7825","2024-03-22","86.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149557","2149557","EURINR2432889PE","EURINR","0.2","2024-03-28","89.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149441","2149441","USDINR2432285.25CE","USDINR","0.0025","2024-03-22","85.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149446","2149446","EURINR2432288.75PE","EURINR","0.1025","2024-03-22","88.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149454","2149454","EURINR2432288.75CE","EURINR","1.3875","2024-03-22","88.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149457","2149457","EURINR2432293.5PE","EURINR","3.46","2024-03-22","93.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149458","2149458","EURINR2432295PE","EURINR","4.9575","2024-03-22","95.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149459","2149459","JPYINR2432261.25PE","JPYINR","5.9775","2024-03-22","61.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149461","2149461","JPYINR2432259.5PE","JPYINR","4.235","2024-03-22","59.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149463","2149463","EURINR2432293.5CE","EURINR","0.0025","2024-03-22","93.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149464","2149464","EURINR2432295CE","EURINR","0.0025","2024-03-22","95.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149465","2149465","JPYINR2432261.25CE","JPYINR","0.0025","2024-03-22","61.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149466","2149466","JPYINR2432259.5CE","JPYINR","0.0025","2024-03-22","59.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149478","2149478","JPYINR2432251.5PE","JPYINR","0.0025","2024-03-22","51.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149481","2149481","JPYINR2432251.5CE","JPYINR","3.7425","2024-03-22","51.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149487","2149487","JPYINR2431551.5PE","JPYINR","0.0025","2024-03-15","51.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149488","2149488","JPYINR2431551.5CE","JPYINR","3.6775","2024-03-15","51.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149493","2149493","JPYINR2430751.25PE","JPYINR","0.0025","2024-03-07","51.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149494","2149494","JPYINR2430751.25CE","JPYINR","3.8525","2024-03-07","51.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149503","2149503","EURINR2432285PE","EURINR","0.0025","2024-03-22","85.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149504","2149504","JPYINR2431551.25PE","JPYINR","0.0025","2024-03-15","51.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149505","2149505","JPYINR2432251.25PE","JPYINR","0.0025","2024-03-22","51.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149506","2149506","EURINR2432285CE","EURINR","5.03","2024-03-22","85.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149507","2149507","JPYINR2431551.25CE","JPYINR","3.925","2024-03-15","51.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149508","2149508","JPYINR2432251.25CE","JPYINR","3.99","2024-03-22","51.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149511","2149511","JPYINR2430751.5PE","JPYINR","0.0025","2024-03-07","51.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149513","2149513","JPYINR2430751.5CE","JPYINR","3.6025","2024-03-07","51.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149543","2149543","JPYINR2432855.75PE","JPYINR","0.685","2024-03-28","55.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149544","2149544","JPYINR2432857.25PE","JPYINR","1.9475","2024-03-28","57.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149545","2149545","EURINR2432891.25CE","EURINR","0.1825","2024-03-28","91.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149547","2149547","JPYINR2432851.25PE","JPYINR","0.0025","2024-03-28","51.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149549","2149549","JPYINR2432855.75CE","JPYINR","0.25","2024-03-28","55.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149550","2149550","JPYINR2432857.25CE","JPYINR","0.0175","2024-03-28","57.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149552","2149552","EURINR2432893.75PE","EURINR","3.67","2024-03-28","93.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149555","2149555","JPYINR2432851.25CE","JPYINR","4.045","2024-03-28","51.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149556","2149556","EURINR2432887.5PE","EURINR","0.0225","2024-03-28","87.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149562","2149562","EURINR2432893.75CE","EURINR","0.005","2024-03-28","93.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149566","2149566","JPYINR2432853.75PE","JPYINR","0.035","2024-03-28","53.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149568","2149568","JPYINR2432855.25PE","JPYINR","0.4","2024-03-28","55.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149569","2149569","USDINR2432880.5PE","USDINR","0.0025","2024-03-28","80.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149570","2149570","USDINR2432882PE","USDINR","0.0025","2024-03-28","82.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149571","2149571","EURINR2432887.5CE","EURINR","2.595","2024-03-28","87.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149572","2149572","EURINR2432889CE","EURINR","1.275","2024-03-28","89.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149576","2149576","JPYINR2432853.75CE","JPYINR","1.59","2024-03-28","53.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149578","2149578","JPYINR2432855.25CE","JPYINR","0.4625","2024-03-28","55.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149579","2149579","USDINR2432880.5CE","USDINR","2.475","2024-03-28","80.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149580","2149580","USDINR2432882CE","USDINR","0.975","2024-03-28","82.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149582","2149582","EURINR2432885.5PE","EURINR","0.0025","2024-03-28","85.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149583","2149583","EURINR2432887PE","EURINR","0.01","2024-03-28","87.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149584","2149584","USDINR2432884.5PE","USDINR","1.5225","2024-03-28","84.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149585","2149585","USDINR2432886PE","USDINR","3.02","2024-03-28","86.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149586","2149586","JPYINR2432851.75PE","JPYINR","0.0025","2024-03-28","51.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2149587","2149587","JPYINR2432853.25PE","JPYINR","0.01","2024-03-28","53.25","0.25","1","FUTCUR","FF","BCD_FO"
